calculated_host_listings_count,room_type_n,neighbourhood_group_n,price
0.8000000000000002,0.0,0.0,299
0.4,0.0,0.6666666666666666,289
0.0,0.0,0.0,55
0.0,0.0,0.0,150
0.0,0.0,0.6666666666666666,110
1.0,0.0,0.0,239
0.0,0.0,0.0,120
0.0,0.0,0.0,265
0.0,0.0,0.0,270
0.4,0.0,0.0,73
0.0,0.0,0.0,80
1.0,0.0,0.0,174
0.0,0.0,0.0,200
1.0,0.0,0.0,239
0.0,0.0,0.0,55
0.0,0.0,0.0,45
0.0,0.0,0.0,139
1.0,0.0,0.0,40
0.0,0.0,0.0,75
0.4,0.0,0.0,110
0.0,0.0,0.0,425
0.0,0.0,0.0,140
0.0,0.0,0.0,240
0.4,0.0,0.0,90
0.0,0.0,0.0,60
0.8000000000000002,0.0,0.6666666666666666,155
0.0,0.0,0.0,102
0.0,0.0,0.0,220
0.0,0.0,0.0,75
0.0,0.0,0.0,45
0.0,0.0,0.0,1000
1.0,0.0,0.0,54
1.0,0.0,0.0,90
0.0,0.0,0.0,150
1.0,0.0,0.0,309
0.0,0.0,0.0,225
0.4,0.0,0.0,96
0.0,0.0,0.0,1150
0.0,0.0,0.0,250
0.0,0.0,0.0,159
1.0,0.0,0.0,194
1.0,0.0,0.0,385
0.0,0.0,0.0,145
0.0,0.0,0.0,350
0.0,0.0,0.0,141
0.0,0.0,0.0,295
0.0,1.0,0.0,50
1.0,0.0,0.0,209
0.0,0.0,0.0,150
0.4,0.0,0.0,70
0.0,0.0,0.0,125
1.0,0.0,0.0,185
0.0,0.0,0.0,124
0.0,0.0,0.9999999999999999,75
0.4,0.0,0.0,110
0.0,0.0,0.0,175
1.0,0.0,0.0,80
0.0,0.0,0.0,150
0.0,0.0,0.0,230
0.0,0.0,0.0,75
0.4,0.0,0.9999999999999999,45
0.0,0.0,0.6666666666666666,80
0.0,0.0,0.0,95
0.0,0.0,0.6666666666666666,40
1.0,0.0,0.0,229
0.4,0.0,0.6666666666666666,139
0.0,0.0,0.0,75
1.0,1.0,0.6666666666666666,30
0.0,0.0,0.0,175
1.0,0.0,0.0,150
0.0,0.0,0.0,750
0.0,0.0,0.0,120
0.0,0.0,0.0,75
0.0,0.0,0.0,97
0.0,0.0,0.0,95
0.0,0.0,0.0,160
0.4,0.0,0.0,185
0.0,0.0,0.0,47
0.0,0.0,0.0,80
0.8000000000000002,0.0,0.0,69
0.0,0.0,0.0,65
0.0,0.0,0.0,295
0.0,0.0,0.0,350
0.0,0.0,0.0,43
0.0,0.0,0.0,99
0.0,0.0,0.0,70
0.8000000000000002,0.0,0.0,105
1.0,0.0,0.0,115
1.0,0.0,0.0,239
0.8000000000000002,0.0,0.0,60
1.0,0.0,0.0,44
0.8000000000000002,0.0,0.0,135
0.4,0.0,0.0,260
0.0,0.0,0.0,185
0.0,0.0,0.0,115
0.0,0.0,0.0,120
0.0,0.0,0.0,80
0.0,0.0,0.0,80
0.0,0.0,0.0,295
0.0,0.0,0.0,120
0.0,0.0,0.0,40
1.0,0.0,0.0,109
1.0,0.0,0.0,125
0.0,0.0,0.0,325
1.0,0.0,0.0,247
0.0,0.0,0.0,100
0.4,0.0,0.0,950
1.0,0.0,0.0,69
0.0,0.0,0.0,80
0.0,0.0,0.0,60
0.0,0.0,0.0,100
1.0,0.0,0.0,60
0.0,0.0,0.0,250
0.4,0.0,0.0,70
0.4,0.0,0.6666666666666666,350
0.0,0.0,0.0,545
0.0,1.0,0.0,80
1.0,0.0,0.0,50
0.4,0.0,0.6666666666666666,110
0.0,0.0,0.0,90
0.0,0.0,0.0,179
0.0,0.0,0.0,50
0.0,0.0,0.0,150
0.0,0.0,0.0,130
0.0,0.0,0.0,100
0.0,0.0,0.0,199
0.0,0.0,0.0,170
0.8000000000000002,0.0,0.0,70
0.0,0.0,0.0,303
1.0,0.0,0.0,68
1.0,1.0,0.0,35
0.0,0.0,0.0,190
1.0,0.0,0.6666666666666666,89
0.0,0.0,0.0,220
0.0,0.0,0.6666666666666666,108
0.8000000000000002,0.0,0.0,125
0.0,0.0,0.0,110
0.0,0.0,0.0,115
1.0,0.0,0.0,65
1.0,1.0,0.0,35
0.0,0.0,0.0,130
0.4,0.0,0.0,89
1.0,0.0,0.0,98
0.0,0.0,0.0,95
0.0,0.0,0.0,89
0.4,0.0,0.0,85
0.0,0.0,0.0,125
0.4,0.0,0.6666666666666666,200
0.0,0.0,0.0,70
0.8000000000000002,0.0,0.0,300
0.4,0.0,0.0,453
0.0,0.0,0.0,75
0.0,0.0,0.0,175
1.0,0.0,0.6666666666666666,54
0.4,0.0,0.0,80
0.0,0.0,0.0,60
0.0,0.0,0.0,75
0.0,0.0,0.0,150
0.4,1.0,0.0,78
0.0,0.0,0.0,200
0.0,0.0,0.6666666666666666,50
0.0,0.0,0.0,160
0.0,0.0,0.0,89
0.0,0.0,0.0,121
0.0,0.0,0.0,150
0.4,0.0,0.0,64
0.0,0.0,0.0,160
0.0,0.0,0.6666666666666666,75
0.0,0.0,0.0,2400
0.0,0.0,0.0,135
0.0,0.0,0.0,250
0.0,0.0,0.0,120
0.0,0.0,0.0,90
0.0,0.0,0.0,500
0.8000000000000002,0.0,0.0,117
1.0,0.0,0.0,55
1.0,0.0,0.0,120
0.0,0.0,0.0,400
1.0,1.0,0.0,39
0.4,0.0,0.0,55
0.0,0.0,0.0,83
0.0,0.0,0.0,75
0.8000000000000002,0.0,0.0,350
0.4,0.0,0.0,500
0.8000000000000002,0.0,0.0,200
0.0,0.0,0.0,40
0.8000000000000002,0.0,0.0,38
0.4,0.0,0.0,80
0.4,0.0,0.0,125
0.8000000000000002,0.0,0.0,75
0.0,0.0,0.0,35
0.0,0.0,0.6666666666666666,70
0.0,0.0,0.0,133
0.0,1.0,0.0,50
0.4,0.0,0.0,167
0.0,0.0,0.0,1999
0.0,0.0,0.0,80
1.0,0.0,0.0,239
0.4,0.0,0.0,250
1.0,0.0,0.0,125
0.0,0.0,0.0,79
0.0,0.0,0.0,199
1.0,0.0,0.0,250
0.0,0.0,0.0,125
1.0,0.0,0.0,358
0.0,0.0,0.0,70
0.0,0.0,0.0,300
0.0,0.0,0.0,65
0.0,0.0,0.0,115
1.0,0.0,0.0,44
0.0,0.0,0.6666666666666666,45
1.0,0.0,0.0,150
0.4,0.0,0.0,175
0.0,0.0,0.0,150
0.0,0.0,0.0,104
0.0,0.0,0.0,355
0.4,0.0,0.0,70
0.0,0.0,0.0,125
0.0,0.0,0.0,149
0.4,0.0,0.0,60
0.0,0.0,0.0,60
0.0,0.0,0.0,60
1.0,0.0,0.6666666666666666,134
0.0,0.0,0.0,95
0.0,0.0,0.0,88
0.0,0.0,0.0,155
0.0,0.0,0.0,60
0.8000000000000002,0.0,0.0,80
0.0,0.0,0.0,60
0.0,0.0,0.6666666666666666,134
0.4,0.0,0.0,65
0.0,0.0,0.0,150
0.4,0.0,0.0,99
0.0,0.0,0.0,325
0.0,0.0,0.9999999999999999,40
0.0,0.0,0.0,47
0.4,0.0,0.0,220
0.0,0.0,0.0,77
0.0,0.0,0.6666666666666666,40
0.0,0.0,0.0,102
0.0,0.0,0.0,250
0.0,0.0,0.0,68
0.0,0.0,0.0,90
0.0,0.0,0.0,300
0.0,0.0,0.0,70
0.0,0.0,0.9999999999999999,41
0.0,0.0,0.6666666666666666,35
0.4,0.0,0.0,85
0.4,0.0,0.0,110
0.0,0.0,0.9999999999999999,60
0.0,0.0,0.0,250
0.0,0.0,0.0,47
0.0,0.0,0.6666666666666666,150
0.0,0.0,0.0,220
0.4,0.0,0.0,200
0.0,0.0,0.0,70
0.4,0.0,0.0,99
1.0,0.0,0.0,149
0.4,0.0,0.6666666666666666,200
0.0,0.0,0.0,75
0.4,0.0,0.0,99
1.0,0.0,0.0,60
0.0,0.0,0.0,176
0.0,0.0,0.0,1000
0.0,0.0,0.0,49
0.0,0.0,0.0,100
0.0,0.0,0.0,59
0.0,0.0,0.0,477
0.0,0.0,0.0,186
0.4,0.0,0.9999999999999999,50
0.0,0.0,0.0,100
0.4,0.0,0.0,135
0.0,0.0,0.0,125
0.0,0.0,0.9999999999999999,100
0.8000000000000002,0.0,0.0,150
0.0,0.0,0.0,40
0.0,0.0,0.0,219
1.0,0.0,0.0,65
1.0,0.0,0.0,47
0.0,0.0,0.0,60
0.0,0.0,0.0,100
1.0,0.0,0.0,39
0.0,0.0,0.0,300
0.0,0.0,0.0,135
0.4,0.0,0.6666666666666666,65
0.0,0.0,0.0,100
0.0,0.0,0.0,66
0.0,0.0,0.0,107
0.0,0.0,0.0,50
1.0,0.0,0.0,234
0.0,0.0,0.0,300
1.0,0.0,0.0,100
0.0,0.0,0.0,100
0.4,0.0,0.0,69
1.0,0.0,0.0,50
0.0,0.0,0.0,80
1.0,0.0,0.0,425
1.0,0.0,0.0,203
0.0,0.0,0.0,499
1.0,0.0,0.0,460
0.0,0.0,0.0,478
0.0,0.0,0.6666666666666666,80
1.0,0.0,0.0,287
0.0,0.0,0.0,129
0.4,0.0,0.6666666666666666,60
0.0,0.0,0.0,165
0.8000000000000002,0.0,0.0,200
0.0,0.0,0.0,180
0.0,0.0,0.0,140
0.0,0.0,0.0,100
0.0,0.0,0.0,198
0.0,0.0,0.0,150
0.0,0.0,0.0,294
0.0,0.0,0.0,55
0.0,0.0,0.0,100
0.0,0.0,0.0,72
0.0,0.0,0.0,159
0.0,0.0,0.0,200
0.4,0.0,0.0,250
0.4,0.0,0.0,49
0.0,0.0,0.0,175
0.0,0.0,0.0,400
1.0,0.0,0.0,180
0.4,0.0,0.0,55
0.0,0.0,0.0,39
0.0,0.0,0.0,250
0.8000000000000002,0.0,0.6666666666666666,80
0.0,0.0,0.0,145
1.0,1.0,0.0,75
0.0,0.0,0.0,149
0.0,0.0,0.0,150
0.4,0.0,0.0,52
0.4,0.0,0.0,200
1.0,0.0,0.0,380
0.0,0.0,0.6666666666666666,89
0.0,0.0,0.6666666666666666,99
0.0,0.0,0.0,56
0.0,0.0,0.0,90
0.0,0.0,0.0,45
0.0,0.0,0.0,64
0.0,0.0,0.0,175
1.0,1.0,0.6666666666666666,41
1.0,0.0,0.0,60
1.0,0.0,0.0,190
0.0,0.0,0.6666666666666666,75
0.0,1.0,0.9999999999999999,40
0.0,0.0,0.9999999999999999,70
1.0,0.0,0.6666666666666666,45
0.0,0.0,0.6666666666666666,80
0.0,0.0,0.0,290
0.0,0.0,0.0,200
0.0,0.0,0.0,65
1.0,0.0,0.0,35
0.4,0.0,0.0,15
0.0,0.0,0.0,270
1.0,0.0,0.0,205
0.0,0.0,0.0,85
1.0,0.0,0.0,90
0.0,0.0,0.0,75
0.0,0.0,0.0,35
0.0,0.0,0.0,50
1.0,0.0,0.0,150
0.0,0.0,0.0,30
0.0,0.0,0.0,100
0.0,0.0,0.0,75
0.4,0.0,0.0,90
0.0,0.0,0.0,589
0.0,0.0,0.0,175
0.0,0.0,0.0,325
0.0,0.0,0.0,80
0.0,0.0,0.0,125
0.4,0.0,0.0,120
0.0,0.0,0.0,250
0.4,0.0,0.0,115
0.0,0.0,0.0,195
0.0,0.0,0.0,100
0.0,1.0,0.0,29
0.0,0.0,0.0,175
0.0,0.0,0.0,50
0.0,0.0,0.0,75
0.4,0.0,0.0,55
0.0,0.0,0.6666666666666666,120
0.0,0.0,0.6666666666666666,70
0.0,0.0,0.0,335
0.0,0.0,0.6666666666666666,150
1.0,0.0,0.0,85
0.4,0.0,0.0,75
0.0,0.0,0.0,219
0.0,0.0,0.0,1200
0.0,0.0,0.9999999999999999,65
0.0,0.0,0.6666666666666666,25
0.0,0.0,0.0,99
0.4,0.0,0.0,43
0.0,0.0,0.6666666666666666,105
0.4,0.0,0.0,90
0.0,0.0,0.0,60
1.0,0.0,0.0,399
0.4,0.0,0.0,83
0.0,0.0,0.0,140
0.4,0.0,0.6666666666666666,60
0.4,0.0,0.0,260
0.0,0.0,0.0,56
0.0,0.0,0.0,90
0.0,0.0,0.0,320
0.0,0.0,0.6666666666666666,55
0.0,0.0,0.0,65
0.0,0.0,0.0,120
1.0,0.0,0.9999999999999999,98
0.4,0.0,0.6666666666666666,70
0.4,0.0,0.0,65
0.0,0.0,0.9999999999999999,75
0.0,0.0,0.0,119
0.0,0.0,0.0,115
0.0,0.0,0.0,82
0.0,0.0,0.0,199
1.0,0.0,0.0,180
0.0,0.0,0.0,195
0.0,0.0,0.0,40
0.0,0.0,0.0,65
0.0,0.0,0.6666666666666666,150
0.8000000000000002,0.0,0.0,79
1.0,0.0,0.0,75
0.4,0.0,0.6666666666666666,40
0.0,0.0,0.0,100
0.4,0.0,0.0,34
0.8000000000000002,0.0,0.6666666666666666,60
0.0,0.0,0.0,95
0.0,0.0,0.0,450
0.0,0.0,0.6666666666666666,30
0.0,0.0,0.0,60
0.4,0.0,0.0,45
0.0,0.0,0.0,80
0.0,0.0,0.0,30
0.0,0.0,0.0,75
1.0,0.0,0.0,85
1.0,0.0,0.0,737
0.0,0.0,0.0,205
0.0,0.0,0.0,100
0.0,0.0,0.0,190
0.0,0.0,0.0,199
1.0,0.0,0.0,34
0.0,0.0,0.0,150
1.0,0.0,0.0,210
0.4,0.0,0.0,350
0.0,0.0,0.9999999999999999,70
1.0,1.0,0.0,32
0.0,0.0,0.0,90
0.0,0.0,0.0,58
0.0,0.0,0.6666666666666666,68
0.4,0.0,0.0,85
0.0,0.0,0.0,200
0.0,0.0,0.0,39
0.0,0.0,0.6666666666666666,45
1.0,0.0,0.0,260
0.4,0.0,0.0,50
0.0,0.0,0.0,69
0.4,0.0,0.6666666666666666,60
1.0,0.0,0.6666666666666666,70
0.0,0.0,0.0,90
1.0,0.0,0.0,249
0.4,0.0,0.6666666666666666,50
0.8000000000000002,0.0,0.0,75
0.0,0.0,0.0,79
0.0,0.0,0.0,55
1.0,0.0,0.0,202
0.8000000000000002,0.0,0.0,60
0.0,0.0,0.6666666666666666,200
0.0,0.0,0.0,68
1.0,0.0,0.0,107
0.0,0.0,0.0,91
0.8000000000000002,0.0,0.0,50
0.8000000000000002,0.0,0.0,32
0.4,0.0,0.6666666666666666,81
1.0,1.0,0.0,75
0.8000000000000002,0.0,0.0,55
1.0,0.0,0.0,362
0.0,0.0,0.6666666666666666,55
0.0,0.0,0.0,169
0.8000000000000002,0.0,0.6666666666666666,35
0.0,0.0,0.0,45
0.0,0.0,0.0,135
0.0,0.0,0.0,80
0.4,0.0,0.0,50
0.0,0.0,0.0,350
0.0,0.0,0.0,99
0.0,0.0,0.0,92
0.8000000000000002,0.0,0.6666666666666666,105
0.0,0.0,0.0,175
0.0,0.0,0.0,71
0.0,0.0,0.0,125
1.0,0.0,0.0,239
0.8000000000000002,0.0,0.0,123
1.0,0.0,0.0,165
0.0,0.0,0.0,135
1.0,0.0,0.0,49
0.0,0.0,0.0,160
0.4,0.0,0.9999999999999999,30
1.0,0.0,0.0,255
0.0,0.0,0.9999999999999999,275
0.4,0.0,0.6666666666666666,44
0.4,0.0,0.6666666666666666,99
0.0,0.0,0.0,130
0.0,0.0,0.0,500
0.4,0.0,0.0,130
0.0,0.0,0.0,450
0.0,0.0,0.0,120
0.4,0.0,0.0,600
1.0,0.0,0.0,75
0.0,0.0,0.0,160
1.0,0.0,0.6666666666666666,41
0.8000000000000002,0.0,0.6666666666666666,94
0.4,0.0,0.0,50
0.0,0.0,0.0,89
0.0,0.0,0.6666666666666666,100
0.0,0.0,0.0,150
0.8000000000000002,0.0,0.6666666666666666,153
0.4,0.0,0.0,145
0.8000000000000002,0.0,0.0,65
1.0,0.0,0.0,225
0.0,0.0,0.0,150
0.0,0.0,0.0,150
0.4,0.0,0.0,109
0.0,0.0,0.6666666666666666,65
0.0,0.0,0.9999999999999999,60
0.8000000000000002,0.0,0.0,60
0.0,0.0,0.0,70
0.0,0.0,0.9999999999999999,125
0.4,0.0,0.9999999999999999,29
1.0,0.0,0.0,199
0.0,0.0,0.0,350
0.0,0.0,0.0,111
0.8000000000000002,0.0,0.0,120
0.4,0.0,0.0,40
0.0,0.0,0.0,100
0.0,0.0,0.6666666666666666,69
0.0,0.0,0.0,100
0.4,0.0,0.6666666666666666,80
0.0,0.0,0.0,126
1.0,0.0,0.0,181
0.0,0.0,0.0,130
0.0,0.0,0.0,225
0.0,0.0,0.0,90
0.0,0.0,0.0,168
0.0,0.0,0.0,599
0.0,0.0,0.0,179
0.0,0.0,0.0,130
1.0,0.0,0.6666666666666666,70
0.0,0.0,0.0,185
0.4,0.0,0.0,85
0.8000000000000002,0.0,0.0,80
1.0,0.0,0.0,100
1.0,0.0,0.0,60
0.0,0.0,0.0,200
0.0,0.0,0.0,45
0.0,0.0,0.6666666666666666,59
0.0,0.0,0.0,55
1.0,0.0,0.0,100
0.4,0.0,0.9999999999999999,75
1.0,0.0,0.0,219
0.0,0.0,0.0,81
0.0,0.0,0.0,128
0.0,0.0,0.0,150
0.0,0.0,0.0,40
0.8000000000000002,0.0,0.0,269
0.0,0.0,0.6666666666666666,255
0.0,0.0,0.9999999999999999,26
0.0,0.0,0.0,130
1.0,0.0,0.0,285
0.0,0.0,0.0,175
1.0,0.0,0.6666666666666666,39
0.4,0.0,0.0,80
0.0,0.0,0.0,105
1.0,1.0,0.0,75
0.4,0.0,0.0,50
0.0,0.0,0.9999999999999999,300
0.4,0.0,0.0,74
0.0,0.0,0.0,85
0.0,0.0,0.0,175
0.0,0.0,0.0,95
0.0,0.0,0.0,140
0.0,0.0,0.0,197
0.4,0.0,0.0,85
0.0,0.0,0.0,115
1.0,0.0,0.0,54
0.0,0.0,0.0,99
0.0,0.0,0.0,289
0.0,0.0,0.0,85
0.0,0.0,0.0,113
0.0,0.0,0.0,80
0.8000000000000002,0.0,0.0,67
0.0,0.0,0.0,70
0.0,0.0,0.0,100
0.0,0.0,0.6666666666666666,85
0.0,0.0,0.6666666666666666,50
1.0,0.0,0.6666666666666666,65
0.0,0.0,0.0,125
0.4,0.0,0.0,194
0.4,0.0,0.0,106
0.0,0.0,0.0,140
0.0,0.0,0.6666666666666666,52
0.0,0.0,0.0,75
0.0,0.0,0.0,328
0.0,0.0,0.0,85
0.0,0.0,0.0,150
0.4,0.0,0.0,199
0.0,0.0,0.0,225
0.0,0.0,0.0,50
0.0,0.0,0.0,157
0.0,0.0,0.6666666666666666,90
0.0,0.0,0.6666666666666666,150
0.8000000000000002,0.0,0.0,90
0.0,0.0,0.0,409
0.0,0.0,0.0,75
0.0,0.0,0.0,175
0.0,0.0,0.0,115
0.0,0.0,0.0,93
0.8000000000000002,0.0,0.6666666666666666,268
0.0,0.0,0.0,250
1.0,0.0,0.0,299
0.0,0.0,0.9999999999999999,95
0.4,0.0,0.0,699
0.0,0.0,0.0,300
0.0,0.0,0.0,75
0.0,0.0,0.0,92
0.0,0.0,0.0,88
0.0,0.0,0.0,70
0.0,0.0,0.0,200
0.4,0.0,0.0,145
0.0,0.0,0.0,62
0.0,0.0,0.0,125
0.4,0.0,0.0,157
1.0,1.0,0.0,35
0.0,0.0,0.0,120
0.0,0.0,0.0,130
0.0,0.0,0.0,40
0.0,0.0,0.0,70
0.8000000000000002,0.0,0.0,80
0.0,0.0,0.0,350
0.0,0.0,0.0,105
0.0,0.0,0.0,160
0.0,0.0,0.6666666666666666,96
0.0,0.0,0.0,240
0.4,0.0,0.0,120
0.4,0.0,0.0,55
0.0,0.0,0.0,89
0.0,0.0,0.6666666666666666,70
0.0,0.0,0.0,90
1.0,1.0,0.6666666666666666,43
0.0,0.0,0.6666666666666666,75
0.0,0.0,0.0,120
0.4,0.0,0.0,55
0.0,0.0,0.9999999999999999,85
0.0,0.0,0.0,80
0.0,0.0,0.0,40
0.0,0.0,0.0,170
0.0,0.0,0.0,41
0.0,0.0,0.0,120
0.0,0.0,0.0,235
0.0,0.0,0.0,50
1.0,0.0,0.0,53
0.8000000000000002,0.0,0.0,95
0.0,0.0,0.0,45
0.8000000000000002,0.0,0.0,70
0.0,0.0,0.0,2000
0.0,0.0,0.0,235
0.0,0.0,0.0,199
0.0,0.0,0.6666666666666666,90
0.0,0.0,0.0,250
0.0,0.0,0.0,90
0.0,0.0,0.0,200
0.0,0.0,0.0,169
0.0,0.0,0.0,220
0.4,0.0,0.0,120
0.4,0.0,0.0,63
0.0,0.0,0.0,250
0.0,0.0,0.0,80
0.0,0.0,0.9999999999999999,130
0.0,0.0,0.0,135
0.0,0.0,0.0,28
0.4,0.0,0.0,600
1.0,0.0,0.0,89
0.0,0.0,0.0,550
0.0,0.0,0.0,149
0.0,0.0,0.0,200
0.4,0.0,0.6666666666666666,56
0.0,0.0,0.0,160
0.0,0.0,0.0,110
0.0,0.0,0.0,195
0.0,0.0,0.0,180
1.0,0.0,0.0,274
0.0,0.0,0.0,89
0.0,0.0,0.0,98
0.4,0.0,0.0,70
0.0,0.0,0.0,72
0.0,0.0,0.0,180
0.0,0.0,0.6666666666666666,60
0.0,0.0,0.0,80
0.0,0.0,0.6666666666666666,80
0.0,0.0,0.0,120
0.4,0.0,0.0,45
0.0,0.0,0.0,65
0.4,0.0,0.0,37
0.0,0.0,0.0,60
0.0,0.0,0.0,199
0.0,0.0,0.0,50
0.0,0.0,0.0,95
0.0,0.0,0.0,150
1.0,0.0,0.0,80
0.0,0.0,0.6666666666666666,87
0.0,0.0,0.0,60
0.0,0.0,0.0,110
0.4,0.0,0.0,120
0.0,0.0,0.0,75
0.0,0.0,0.0,27
0.0,0.0,0.0,75
0.0,0.0,0.0,99
0.4,0.0,0.0,40
1.0,0.0,0.0,80
0.0,0.0,0.0,66
0.0,0.0,0.0,333
0.0,0.0,0.0,120
0.0,0.0,0.0,200
0.0,0.0,0.6666666666666666,50
0.0,0.0,0.0,64
1.0,0.0,0.0,45
0.0,0.0,0.0,125
0.0,0.0,0.0,100
0.0,0.0,0.6666666666666666,70
0.8000000000000002,0.0,0.0,25
0.0,0.0,0.0,84
0.0,0.0,0.0,95
0.0,0.0,0.0,105
0.4,0.0,0.0,45
0.0,0.0,0.0,200
0.8000000000000002,0.0,0.6666666666666666,70
0.0,0.0,0.0,935
1.0,0.0,0.0,40
1.0,0.0,0.0,229
0.0,0.0,0.0,45
0.0,0.0,0.6666666666666666,500
0.0,0.0,0.0,89
0.0,0.0,0.0,78
0.0,0.0,0.6666666666666666,75
0.0,0.0,0.6666666666666666,99
1.0,0.0,0.0,225
0.0,0.0,0.0,175
0.0,0.0,0.0,499
0.4,0.0,0.0,90
0.0,0.0,0.0,150
0.4,0.0,0.0,140
1.0,0.0,0.0,250
0.0,0.0,0.0,350
0.0,0.0,0.0,85
0.0,0.0,0.0,200
0.0,0.0,0.0,79
0.4,0.0,0.6666666666666666,90
0.0,0.0,0.6666666666666666,65
1.0,0.0,0.6666666666666666,59
1.0,0.0,0.0,62
0.0,0.0,0.0,135
1.0,0.0,0.0,104
0.8000000000000002,0.0,0.0,175
0.4,0.0,0.0,40
0.0,0.0,0.6666666666666666,62
0.0,0.0,0.0,38
0.0,0.0,0.0,155
1.0,0.0,0.0,100
0.0,0.0,0.0,600
0.0,0.0,0.6666666666666666,150
0.0,0.0,0.0,60
0.0,0.0,0.0,76
0.0,0.0,0.0,150
0.0,1.0,0.0,120
0.4,0.0,0.0,112
0.4,0.0,0.0,650
0.4,0.0,0.0,50
0.0,0.0,0.0,189
1.0,0.0,0.0,462
0.8000000000000002,0.0,0.0,80
0.4,0.0,0.0,120
0.0,0.0,0.0,600
0.0,0.0,0.6666666666666666,65
0.0,0.0,0.0,130
0.4,0.0,0.0,110
0.4,0.0,0.0,100
0.0,0.0,0.0,190
0.0,0.0,0.0,52
0.0,0.0,0.6666666666666666,66
0.0,0.0,0.0,48
0.4,0.0,0.0,120
0.0,0.0,0.0,70
0.0,0.0,0.0,95
0.0,0.0,0.0,275
0.0,0.0,0.6666666666666666,450
0.0,0.0,0.0,150
0.4,0.0,0.0,65
0.0,0.0,0.0,99
0.0,0.0,0.0,55
0.0,0.0,0.0,120
0.0,0.0,0.0,300
0.0,0.0,0.0,65
0.0,0.0,0.0,65
0.0,0.0,0.0,49
0.0,0.0,0.0,51
0.4,0.0,0.6666666666666666,200
0.0,0.0,0.0,225
0.0,0.0,0.0,300
0.8000000000000002,0.0,0.0,89
0.8000000000000002,0.0,0.0,60
0.0,0.0,0.0,120
0.4,0.0,0.0,143
0.4,0.0,0.0,200
0.0,0.0,0.0,200
0.0,0.0,0.0,75
0.0,0.0,0.6666666666666666,80
0.0,0.0,0.0,180
0.0,0.0,0.0,275
0.0,0.0,0.9999999999999999,25
0.0,0.0,0.0,69
0.0,0.0,0.0,89
1.0,0.0,0.0,100
0.0,0.0,0.0,40
0.0,0.0,0.0,185
0.0,0.0,0.0,45
0.0,0.0,0.6666666666666666,114
0.0,0.0,0.6666666666666666,150
0.0,0.0,0.0,210
0.0,0.0,0.0,279
0.0,0.0,0.0,95
0.4,0.0,0.0,175
0.0,0.0,0.0,145
1.0,0.0,0.0,365
0.0,0.0,0.0,70
0.4,0.0,0.0,50
0.4,0.0,0.6666666666666666,50
0.0,0.0,0.0,75
0.0,0.0,0.0,65
0.0,0.0,0.0,200
1.0,0.0,0.0,48
0.8000000000000002,0.0,0.0,200
1.0,0.0,0.9999999999999999,37
0.0,0.0,0.0,70
0.8000000000000002,0.0,0.6666666666666666,100
0.0,0.0,0.0,150
0.0,0.0,0.0,89
0.0,0.0,0.0,300
1.0,0.0,0.6666666666666666,70
1.0,0.0,0.0,89
0.4,0.0,0.0,90
1.0,0.0,0.0,244
0.0,0.0,0.0,80
0.0,0.0,0.0,99
0.0,0.0,0.0,110
0.4,0.0,0.0,140
0.0,0.0,0.0,70
0.4,0.0,0.0,29
0.0,0.0,0.0,1500
0.4,0.0,0.0,259
0.0,0.0,0.0,148
0.0,0.0,0.0,80
0.0,0.0,0.0,135
0.0,0.0,0.6666666666666666,69
0.0,0.0,0.0,110
0.0,0.0,0.0,85
0.0,0.0,0.0,180
0.0,0.0,0.0,195
0.0,0.0,0.6666666666666666,60
1.0,0.0,0.0,39
1.0,0.0,0.0,50
0.4,0.0,0.0,175
0.0,1.0,0.0,60
0.0,0.0,0.0,90
0.0,0.0,0.0,150
0.0,0.0,0.0,165
0.0,0.0,0.0,96
0.0,0.0,0.0,200
0.0,0.0,0.0,250
1.0,0.0,0.0,160
0.0,0.0,0.0,165
0.0,0.0,0.0,300
0.0,0.0,0.0,55
0.4,0.0,0.0,38
0.4,0.0,0.0,125
0.0,0.0,0.0,109
0.0,0.0,0.0,150
0.0,0.0,0.9999999999999999,62
0.0,0.0,0.0,90
0.0,1.0,0.0,400
0.0,0.0,0.0,30
0.4,0.0,0.0,130
0.0,0.0,0.0,75
0.0,0.0,0.0,100
0.4,0.0,0.0,99
0.0,0.0,0.0,155
0.4,0.0,0.0,40
0.8000000000000002,0.0,0.6666666666666666,35
0.0,0.0,0.0,160
0.0,0.0,0.0,130
0.0,0.0,0.0,150
0.4,0.0,0.0,68
0.4,0.0,0.0,50
0.0,0.0,0.0,120
0.0,0.0,0.0,60
0.0,0.0,0.9999999999999999,50
0.8000000000000002,0.0,0.0,90
0.0,0.0,0.0,69
1.0,0.0,0.0,79
1.0,0.0,0.9999999999999999,85
0.0,0.0,0.0,45
0.0,0.0,0.6666666666666666,99
0.0,0.0,0.6666666666666666,350
0.0,0.0,0.0,90
0.4,0.0,0.0,80
0.0,0.0,0.0,149
0.0,0.0,0.0,45
0.0,0.0,0.0,80
0.0,0.0,0.0,175
0.0,0.0,0.0,79
0.0,0.0,0.0,90
1.0,0.0,0.0,125
0.0,0.0,0.6666666666666666,57
0.0,0.0,0.0,135
1.0,0.0,0.0,359
0.0,0.0,0.0,175
0.0,0.0,0.0,169
0.0,0.0,0.0,100
0.0,0.0,0.0,120
0.0,0.0,0.0,250
